claim_id,document_id,document_title,risk_class,assessment_status,disposition,source_match_status,context_type,study_design,scope_summary,limitation_note,paragraph_id,page_start,human_signoff_status,publication_status,reviewer_kind,reviewed_at
CLM-1BC669927DBCEBD99AD4,DOC-000406,Multiscale mechanistic insights into sonochemical energy coupling and flavor evolution in Pu‑erh tea.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Multiscale mechanistic insights into sonochemical energy coupling and flavor evolution in Pu‑erh tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000406-P0001-P0001-CHK-008483,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-1BC957CDD0FD3FB1F4D8,DOC-000003,Integrated Meta-omics Approaches To Understand the Microbiome of Spontaneous Fermentation of Traditional Chinese Pu-erh Tea - PMC,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《Integrated Meta-omics Approaches To Understand the Microbiome of Spontaneous Fermentation of Traditional Chinese Pu-erh Tea - PMC》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000003-P0069-P0070-CHK-006468,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-1F7F59C6275608647440,DOC-000003,Integrated Meta-omics Approaches To Understand the Microbiome of Spontaneous Fermentation of Traditional Chinese Pu-erh Tea - PMC,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《Integrated Meta-omics Approaches To Understand the Microbiome of Spontaneous Fermentation of Traditional Chinese Pu-erh Tea - PMC》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000003-P0098-P0100-CHK-006474,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-22B1F28D50983CD2F3D2,DOC-000485,Active Double-Layered Films Enriched with AgNPs in Great Water Dock Root and Pu-Erh Extracts.,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,DEFER_TO_PRIMARY_SOURCE,EXACT_NORMALISED_MATCH,INTRODUCTION_BACKGROUND,MICROBIOLOGY_STUDY,只可表述為《Active Double-Layered Films Enriched with AgNPs in Great Water Dock Root and Pu-Erh Extracts.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。本句位於背景或轉述語境，發布前須追查原始被引來源。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 句子可能只是作者概述或引用他人研究，不能把本文當作原始證據。,DOC-000485-P0002-P0003-CHK-011211,,RECOMMENDED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-2354E8726F9746EB20BE,DOC-000003,Integrated Meta-omics Approaches To Understand the Microbiome of Spontaneous Fermentation of Traditional Chinese Pu-erh Tea - PMC,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《Integrated Meta-omics Approaches To Understand the Microbiome of Spontaneous Fermentation of Traditional Chinese Pu-erh Tea - PMC》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000003-P0095-P0098-CHK-006473,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-2382DB161B210E34F255,DOC-000404,Metabolomic and Sensory Insights into the Aging Mechanism of Ripened Pu-Erh Tea over Nine Years.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,CORRELATIONAL_ANALYSIS,只可表述為《Metabolomic and Sensory Insights into the Aging Mechanism of Ripened Pu-Erh Tea over Nine Years.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 CORRELATIONAL_ANALYSIS。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000404-P0001-P0001-CHK-008319,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-255967C94628373F6126,DOC-000442,Nonstereoselective dissipation of sulfoxaflor in different Puer tea processing.,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,SAFETY_STUDY,只可表述為《Nonstereoselective dissipation of sulfoxaflor in different Puer tea processing.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 SAFETY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000442-P0001-P0001-CHK-009750,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-2857A48A45ABE7720FFE,DOC-000018,"Dissecting the role of microorganisms in tea production of different fermentation levels: a multifaceted review of their action mechanisms, quality attributes and future perspectives",MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,NARRATIVE_REVIEW,"只可表述為《Dissecting the role of microorganisms in tea production of different fermentation levels: a multifaceted review of their action mechanisms, quality attributes and future perspectives》在其自身樣本、方法及條件下的來源記載；研究設計標記為 NARRATIVE_REVIEW。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000018-P0001-P0001-CHK-006671,3,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-29B8258D4CB94847482C,DOC-000023,Chemical profile changes during pile fermentation of Qingzhuan tea affect inhibition of α-amylase and lipase,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,PUNCTUATION_INSENSITIVE_MATCH,UNSPECIFIED_CONTEXT,CORRELATIONAL_ANALYSIS,只可表述為《Chemical profile changes during pile fermentation of Qingzhuan tea affect inhibition of α-amylase and lipase》在其自身樣本、方法及條件下的來源記載；研究設計標記為 CORRELATIONAL_ANALYSIS。本候選不適合轉化為公開知識主張。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000023-P0001-P0001-CHK-006692,6,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-2AB536E7E665FA0B46CD,DOC-000406,Multiscale mechanistic insights into sonochemical energy coupling and flavor evolution in Pu‑erh tea.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Multiscale mechanistic insights into sonochemical energy coupling and flavor evolution in Pu‑erh tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000406-P0001-P0001-CHK-008451,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-2FFF16628905FA24C2A2,DOC-000008,An Integrated Metagenomics/Metaproteomics Investigation of the Microbial Communities and Enzymes in Solid-state Fermentation of Pu-erh tea,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《An Integrated Metagenomics/Metaproteomics Investigation of the Microbial Communities and Enzymes in Solid-state Fermentation of Pu-erh tea》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000008-P0001-P0001-CHK-006599,1,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-304017DDD6C8BAF821AB,DOC-000432,Headspace solid-phase microextraction coupled with gas chromatography-mass spectrometry (HS-SPME-GC-MS) and odor activity value (OAV) to reveal the flavor characteristics of ripened Pu-erh tea by co-fermentation.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,MICROBIOLOGY_STUDY,只可表述為《Headspace solid-phase microextraction coupled with gas chromatography-mass spectrometry (HS-SPME-GC-MS) and odor activity value (OAV) to reveal the flavor characteristics of ripened Pu-erh tea by co-fermentation.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000432-P0001-P0001-CHK-009396,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-31291FB343AF070CCFA0,DOC-000143,Pu'er tea - Wikipedia,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《Pu'er tea - Wikipedia》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 來源等級為 D，不可單獨支撐高風險結論。,DOC-000143-P0145-P0148-CHK-006990,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-32E242D18D60A8FDB66F,DOC-000425,"Changes in sensory characteristics, chemical composition and microbial succession during fermentation of ancient plants Pu-erh tea.",MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,COMPOSITION_ANALYSIS,"只可表述為《Changes in sensory characteristics, chemical composition and microbial succession during fermentation of ancient plants Pu-erh tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 COMPOSITION_ANALYSIS。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000425-P0001-P0002-CHK-009125,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-3340700216E0D6F415DB,DOC-000413,Production of theophylline via aerobic fermentation of pu-erh tea using tea-derived fungi.,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Production of theophylline via aerobic fermentation of pu-erh tea using tea-derived fungi.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000413-P0001-P0001-CHK-008699,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-33CA6CF27CDA98DDFCD7,DOC-000454,Inhibitory effects of pu-erh tea on alpha glucosidase and alpha amylase: a systemic review.,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,NARRATIVE_REVIEW,只可表述為《Inhibitory effects of pu-erh tea on alpha glucosidase and alpha amylase: a systemic review.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 NARRATIVE_REVIEW。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000454-P0001-P0003-CHK-010181,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-33CEACA4AA6A6D487579,DOC-000023,Chemical profile changes during pile fermentation of Qingzhuan tea affect inhibition of α-amylase and lipase,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,CORRELATIONAL_ANALYSIS,只可表述為《Chemical profile changes during pile fermentation of Qingzhuan tea affect inhibition of α-amylase and lipase》在其自身樣本、方法及條件下的來源記載；研究設計標記為 CORRELATIONAL_ANALYSIS。本候選不適合轉化為公開知識主張。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000023-P0001-P0001-CHK-006687,1,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-341B4D5C0D943FB2FB14,DOC-000402,"Quantitative descriptive analysis, non-targeted metabolomics and molecular docking reveal the dynamic aging and taste formation mechanism in raw Pu-erh tea during the storage.",MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,"只可表述為《Quantitative descriptive analysis, non-targeted metabolomics and molecular docking reveal the dynamic aging and taste formation mechanism in raw Pu-erh tea during the storage.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000402-P0001-P0001-CHK-008240,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-356D2350AE24A2DA4000,DOC-000143,Pu'er tea - Wikipedia,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,MICROBIOLOGY_STUDY,只可表述為《Pu'er tea - Wikipedia》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 來源等級為 D，不可單獨支撐高風險結論。,DOC-000143-P0270-P0273-CHK-007025,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-36E725BAE7442A9CCA3C,DOC-000018,"Dissecting the role of microorganisms in tea production of different fermentation levels: a multifaceted review of their action mechanisms, quality attributes and future perspectives",MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,NARRATIVE_REVIEW,"只可表述為《Dissecting the role of microorganisms in tea production of different fermentation levels: a multifaceted review of their action mechanisms, quality attributes and future perspectives》在其自身樣本、方法及條件下的來源記載；研究設計標記為 NARRATIVE_REVIEW。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000018-P0001-P0001-CHK-006671,3,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-372FCF50DA90598EB1F2,DOC-000405,Characterization of Volatile Substances in Pu-erh Tea (Raw Tea) at Different Storage Times.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,UNKNOWN_RESEARCH_DESIGN,只可表述為《Characterization of Volatile Substances in Pu-erh Tea (Raw Tea) at Different Storage Times.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 UNKNOWN_RESEARCH_DESIGN。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000405-P0001-P0001-CHK-008368,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-3B046C917031EFDA029A,DOC-000432,Headspace solid-phase microextraction coupled with gas chromatography-mass spectrometry (HS-SPME-GC-MS) and odor activity value (OAV) to reveal the flavor characteristics of ripened Pu-erh tea by co-fermentation.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Headspace solid-phase microextraction coupled with gas chromatography-mass spectrometry (HS-SPME-GC-MS) and odor activity value (OAV) to reveal the flavor characteristics of ripened Pu-erh tea by co-fermentation.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000432-P0001-P0001-CHK-009407,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-3E3865AFFCF393CBB928,DOC-000432,Headspace solid-phase microextraction coupled with gas chromatography-mass spectrometry (HS-SPME-GC-MS) and odor activity value (OAV) to reveal the flavor characteristics of ripened Pu-erh tea by co-fermentation.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Headspace solid-phase microextraction coupled with gas chromatography-mass spectrometry (HS-SPME-GC-MS) and odor activity value (OAV) to reveal the flavor characteristics of ripened Pu-erh tea by co-fermentation.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000432-P0001-P0002-CHK-009410,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-413D02B3F1AEC6D637BB,DOC-000425,"Changes in sensory characteristics, chemical composition and microbial succession during fermentation of ancient plants Pu-erh tea.",MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,COMPOSITION_ANALYSIS,"只可表述為《Changes in sensory characteristics, chemical composition and microbial succession during fermentation of ancient plants Pu-erh tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 COMPOSITION_ANALYSIS。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000425-P0001-P0001-CHK-009145,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-41E42479655D5CDF0CC8,DOC-000398,Salting-out re-distillation combined with sensory-directed analysis to recover odor-active compounds for improving the flavor quality of instant Pu-erh tea.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Salting-out re-distillation combined with sensory-directed analysis to recover odor-active compounds for improving the flavor quality of instant Pu-erh tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000398-P0001-P0002-CHK-008117,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-4227F4F5E54F68B73E03,DOC-000425,"Changes in sensory characteristics, chemical composition and microbial succession during fermentation of ancient plants Pu-erh tea.",MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,COMPOSITION_ANALYSIS,"只可表述為《Changes in sensory characteristics, chemical composition and microbial succession during fermentation of ancient plants Pu-erh tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 COMPOSITION_ANALYSIS。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000425-P0001-P0001-CHK-009143,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-43C39C4CA76245884090,DOC-000413,Production of theophylline via aerobic fermentation of pu-erh tea using tea-derived fungi.,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Production of theophylline via aerobic fermentation of pu-erh tea using tea-derived fungi.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000413-P0001-P0001-CHK-008697,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-45808CDC30A275BAB167,DOC-000478,Initial Sugar Concentration on Sensory Characteristics of Raw Pu-Erh Tea Kombucha and Multi-Omics Analysis of the Fermentation Process Under Optimal Sugar Concentration.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,MICROBIOLOGY_STUDY,只可表述為《Initial Sugar Concentration on Sensory Characteristics of Raw Pu-Erh Tea Kombucha and Multi-Omics Analysis of the Fermentation Process Under Optimal Sugar Concentration.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。本候選不適合轉化為公開知識主張。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000478-P0001-P0001-CHK-010968,,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-4603B529BDC78F4DA41A,DOC-000414,Enantioselectivity and residue analysis of cycloxaprid and its metabolite in the pile and fermentation processing of Puer tea by ultraperformance liquid chromatography-high-resolution mass spectrometry.,MEDIUM_SCIENTIFIC,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,SAFETY_STUDY,只可表述為《Enantioselectivity and residue analysis of cycloxaprid and its metabolite in the pile and fermentation processing of Puer tea by ultraperformance liquid chromatography-high-resolution mass spectrometry.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 SAFETY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000414-P0001-P0001-CHK-008742,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-4BDDB428A15BF90C96A5,DOC-000477,Transcriptome Profile Reveals that Pu-Erh Tea Represses the Expression of Vitellogenin Family to Reduce Fat Accumulation in Caenorhabditis elegans.,MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,UNKNOWN_RESEARCH_DESIGN,只可表述為《Transcriptome Profile Reveals that Pu-Erh Tea Represses the Expression of Vitellogenin Family to Reduce Fat Accumulation in Caenorhabditis elegans.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 UNKNOWN_RESEARCH_DESIGN。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000477-P0001-P0002-CHK-010951,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-55CA3BCFB7525C57E2F4,DOC-000402,"Quantitative descriptive analysis, non-targeted metabolomics and molecular docking reveal the dynamic aging and taste formation mechanism in raw Pu-erh tea during the storage.",MEDIUM_STORAGE_SENSORY,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,"只可表述為《Quantitative descriptive analysis, non-targeted metabolomics and molecular docking reveal the dynamic aging and taste formation mechanism in raw Pu-erh tea during the storage.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000402-P0001-P0002-CHK-008248,,RECOMMENDED,REFERENCE_ONLY,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
