evidence_id,place_id,field_name,value_json,source_id,source_name,source_url,document_id,document_title,locator,evidence_level,retrieved_at,notes
PEV-SITE-A5AA32C0801FF694,PLC-000046,latitude,21.9811738,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/1203858699,,,OSM node 1203858699；易武鎮,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-7CBE8F0BE85C7300,PLC-000046,longitude,101.4693972,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/1203858699,,,OSM node 1203858699；易武鎮,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-AA8CB1E258BDD009,PLC-000046,parent_place_id,"""PLC-000045""",SRC-000008,Chinese government public information,https://ynmz.yn.gov.cn/index.php/cms/dimingfengcai/10083.html,,,雲南省民政廳：易武,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-0A7742E732FCC4D7,PLC-000046,precision,"""OSM 公開鎮級標籤點；非鎮域或茶區邊界""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/1203858699,,,OSM node 1203858699；易武鎮,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-43D67A21231FC078,PLC-000046,standard_name,"""易武鎮""",SRC-000008,Chinese government public information,https://ynmz.yn.gov.cn/index.php/cms/dimingfengcai/10083.html,,,雲南省民政廳：易武,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-FA60AAFB5459183D,PLC-000047,admin_level,"""歷史／產業茶區""",SRC-000008,Chinese government public information,https://ynmz.yn.gov.cn/index.php/cms/dimingfengcai/10083.html,,,雲南省民政廳：易武地名文化,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-2A2F62E0127B1210,PLC-000047,parent_place_id,"""PLC-000046""",SRC-000008,Chinese government public information,https://ynmz.yn.gov.cn/index.php/cms/dimingfengcai/10083.html,,,雲南省民政廳：易武地名文化,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-FDAB1E11AA7F54B5,PLC-000047,standard_name,"""易武茶區""",SRC-000008,Chinese government public information,https://ynmz.yn.gov.cn/index.php/cms/dimingfengcai/10083.html,,,雲南省民政廳：易武地名文化,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-DBACFB72D29CE376,PLC-000048,admin_level,"""民族鄉""",SRC-000008,Chinese government public information,https://dnr.yn.gov.cn/uploadfile/s58/2024/1107/20241107030635303.pdf,,,雲南省縣域村莊布局專項規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-143B9809D3C2C161,PLC-000048,latitude,22.128449,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/10192446,,,OSM relation 10192446；象明彝族鄉,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-3150E245C2C16DAB,PLC-000048,longitude,101.3095341,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/10192446,,,OSM relation 10192446；象明彝族鄉,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-3C08EE133FC36D7D,PLC-000048,parent_place_id,"""PLC-000045""",SRC-000008,Chinese government public information,https://dnr.yn.gov.cn/uploadfile/s58/2024/1107/20241107030635303.pdf,,,雲南省縣域村莊布局專項規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-44A02118EE2D5CF3,PLC-000048,precision,"""OSM 行政區 relation 標籤點；非鄉域或茶區邊界""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/10192446,,,OSM relation 10192446；象明彝族鄉,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-229EB0D8BFA3BBB7,PLC-000048,standard_name,"""象明彝族鄉""",SRC-000008,Chinese government public information,https://dnr.yn.gov.cn/uploadfile/s58/2024/1107/20241107030635303.pdf,,,雲南省縣域村莊布局專項規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-F4A740D76777FECD,PLC-000049,admin_level,"""歷史茶山／村寨地域""",SRC-000009,Wikisource Chinese,https://zh.wikisource.org/zh-hant/%E6%9C%AC%E8%8D%89%E7%B6%B1%E7%9B%AE%E6%8B%BE%E9%81%BA,,,《本草綱目拾遺》普洱茶條,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-C51676435DED1249,PLC-000049,latitude,22.2098862,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/7229566783,,,OSM node 7229566783；倚邦村,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-E9DB51BB1439E96B,PLC-000049,longitude,101.3239115,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/7229566783,,,OSM node 7229566783；倚邦村,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-F112190EE3F21C2D,PLC-000049,parent_place_id,"""PLC-000048""",SRC-000009,Wikisource Chinese,https://zh.wikisource.org/zh-hant/%E6%9C%AC%E8%8D%89%E7%B6%B1%E7%9B%AE%E6%8B%BE%E9%81%BA,,,《本草綱目拾遺》普洱茶條,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-00509EE153205910,PLC-000049,precision,"""OSM 倚邦村公開標籤點；作歷史茶山地域參考，不代表茶山邊界""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/node/7229566783,,,OSM node 7229566783；倚邦村,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-EB19AF77BDE4282B,PLC-000049,standard_name,"""倚邦茶山""",SRC-000009,Wikisource Chinese,https://zh.wikisource.org/zh-hant/%E6%9C%AC%E8%8D%89%E7%B6%B1%E7%9B%AE%E6%8B%BE%E9%81%BA,,,《本草綱目拾遺》普洱茶條,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-50CEEB3FE7B37A91,PLC-000050,admin_level,"""縣級市""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-37D2E787BF613DFA,PLC-000050,latitude,22.0147814,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/5339226,,,OSM relation 5339226；景洪市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-2C6B4E1A54E50441,PLC-000050,longitude,100.7983916,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/5339226,,,OSM relation 5339226；景洪市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-1C86D8494811B53B,PLC-000050,parent_place_id,"""PLC-000004""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-6E5DFF439F804209,PLC-000050,precision,"""OSM 行政區 relation 標籤點；非市域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/5339226,,,OSM relation 5339226；景洪市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-5159081F01E9290B,PLC-000050,standard_name,"""景洪市""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業布局,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-41590B95F48B7BDC,PLC-000051,admin_level,"""民族鄉／歷史茶山語境""",SRC-000009,Wikisource Chinese,https://zh.wikisource.org/zh-hant/%E6%9C%AC%E8%8D%89%E7%B6%B1%E7%9B%AE%E6%8B%BE%E9%81%BA,,,《本草綱目拾遺》普洱茶條,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-397B46778F9CC054,PLC-000051,latitude,22.0390346,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/18629035,,,OSM relation 18629035；基諾山基諾族鄉,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-CCEBD22A049E90DA,PLC-000051,longitude,101.0039779,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/18629035,,,OSM relation 18629035；基諾山基諾族鄉,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-B59411CF3786AD90,PLC-000051,parent_place_id,"""PLC-000050""",SRC-000009,Wikisource Chinese,https://zh.wikisource.org/zh-hant/%E6%9C%AC%E8%8D%89%E7%B6%B1%E7%9B%AE%E6%8B%BE%E9%81%BA,,,《本草綱目拾遺》普洱茶條,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-078528C76E470CD3,PLC-000051,precision,"""OSM 行政區 relation 標籤點；行政鄉與攸樂茶山歷史語境不可視作同一邊界""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/18629035,,,OSM relation 18629035；基諾山基諾族鄉,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-1295A2BB64AAA6F5,PLC-000051,standard_name,"""基諾山基諾族鄉（攸樂茶山語境）""",SRC-000009,Wikisource Chinese,https://zh.wikisource.org/zh-hant/%E6%9C%AC%E8%8D%89%E7%B6%B1%E7%9B%AE%E6%8B%BE%E9%81%BA,,,《本草綱目拾遺》普洱茶條,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-D916B49DA6154213,PLC-000052,admin_level,"""山地茶區""",SRC-000008,Chinese government public information,https://www.dhms.gov.cn/nyj/Web/_F0_0_5S5P97GF529CA4CE8871470487.htm,,,芒市農業主導品種指引：雲抗10號來源,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-954B9295ED382329,PLC-000052,latitude,21.9368249,SRC-000015,Wikidata,https://www.wikidata.org/wiki/Q137566992,,,Wikidata Q137566992；Nannuo Mountain，located in Menghai County,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-15329620C92AD63D,PLC-000052,longitude,100.6051658,SRC-000015,Wikidata,https://www.wikidata.org/wiki/Q137566992,,,Wikidata Q137566992；Nannuo Mountain，located in Menghai County,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-C2F771B30AE9ACA5,PLC-000052,parent_place_id,"""PLC-000044""",SRC-000008,Chinese government public information,https://www.dhms.gov.cn/nyj/Web/_F0_0_5S5P97GF529CA4CE8871470487.htm,,,芒市農業主導品種指引：雲抗10號來源,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-83FB7764C764C3B5,PLC-000052,precision,"""Wikidata 山體座標；不代表南糯山茶區或任何茶園邊界""",SRC-000015,Wikidata,https://www.wikidata.org/wiki/Q137566992,,,Wikidata Q137566992；Nannuo Mountain，located in Menghai County,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-D031A1F455742A54,PLC-000052,standard_name,"""南糯山""",SRC-000008,Chinese government public information,https://www.dhms.gov.cn/nyj/Web/_F0_0_5S5P97GF529CA4CE8871470487.htm,,,芒市農業主導品種指引：雲抗10號來源,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-3F0A66ABF7CD1BE8,PLC-000053,admin_level,"""市轄區""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-D9968D9E44063850,PLC-000053,latitude,22.7618309,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716233,,,OSM relation 2716233；思茅區,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-DDF351EC2DFF09C5,PLC-000053,longitude,100.7910996,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716233,,,OSM relation 2716233；思茅區,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-527706BB969BE027,PLC-000053,parent_place_id,"""PLC-000008""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-BD2FA9D7FFF04290,PLC-000053,precision,"""OSM 行政區 relation 標籤點；非區域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716233,,,OSM relation 2716233；思茅區,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-094AD226CEC01C4B,PLC-000053,standard_name,"""思茅區""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-D85E3111936807E7,PLC-000054,admin_level,"""自治縣""",SRC-000004,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:%EF%BC%88%E9%81%93%E5%85%89%EF%BC%89%E6%99%AE%E6%B4%B1%E5%BA%9C%E5%BF%97_-_%E9%81%93%E5%85%89%E4%BA%8C%E5%8D%81%E5%B9%B4_(1840).pdf,,,《道光普洱府志》數碼影像,C,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-A173248B65CE9FAC,PLC-000054,latitude,23.0975051,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716376,,,OSM relation 2716376；寧洱哈尼族彝族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-00C2BA4CA9CD8A98,PLC-000054,longitude,101.2015402,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716376,,,OSM relation 2716376；寧洱哈尼族彝族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-07AA7B4C4B4EEFC1,PLC-000054,parent_place_id,"""PLC-000008""",SRC-000004,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:%EF%BC%88%E9%81%93%E5%85%89%EF%BC%89%E6%99%AE%E6%B4%B1%E5%BA%9C%E5%BF%97_-_%E9%81%93%E5%85%89%E4%BA%8C%E5%8D%81%E5%B9%B4_(1840).pdf,,,《道光普洱府志》數碼影像,C,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-1D9B9B68C89E2B2F,PLC-000054,precision,"""OSM 行政區 relation 標籤點；非縣域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716376,,,OSM relation 2716376；寧洱哈尼族彝族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-C0E9A8FD70756801,PLC-000054,standard_name,"""寧洱哈尼族彝族自治縣""",SRC-000004,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:%EF%BC%88%E9%81%93%E5%85%89%EF%BC%89%E6%99%AE%E6%B4%B1%E5%BA%9C%E5%BF%97_-_%E9%81%93%E5%85%89%E4%BA%8C%E5%8D%81%E5%B9%B4_(1840).pdf,,,《道光普洱府志》數碼影像,C,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-FD30553FA301674D,PLC-000055,admin_level,"""自治縣""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2026/zuixindongtai_0121/76016.html,,,雲南省林草局：鎮沅古茶樹監測,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-4B2B039F41D6677D,PLC-000055,latitude,23.9298788,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716377,,,OSM relation 2716377；鎮沅彝族哈尼族拉祜族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-8903EBEA92E8A235,PLC-000055,longitude,100.9375874,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716377,,,OSM relation 2716377；鎮沅彝族哈尼族拉祜族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-87DBA53EDDCD4C60,PLC-000055,parent_place_id,"""PLC-000008""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2026/zuixindongtai_0121/76016.html,,,雲南省林草局：鎮沅古茶樹監測,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-3C2C12BD5857F422,PLC-000055,precision,"""OSM 行政區 relation 標籤點；非縣域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716377,,,OSM relation 2716377；鎮沅彝族哈尼族拉祜族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-BBBC991178AD3064,PLC-000055,standard_name,"""鎮沅彝族哈尼族拉祜族自治縣""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2026/zuixindongtai_0121/76016.html,,,雲南省林草局：鎮沅古茶樹監測,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-B918AFFB65660BB2,PLC-000056,admin_level,"""自然保護區內種群／樣地語境""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2026/zuixindongtai_0121/76016.html,,,雲南省林草局：千家寨古茶樹體檢,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-C38C0B0904FF088F,PLC-000056,parent_place_id,"""PLC-000055""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2026/zuixindongtai_0121/76016.html,,,雲南省林草局：千家寨古茶樹體檢,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-49C32011AA209813,PLC-000056,standard_name,"""哀牢山千家寨野生茶樹群落""",SRC-000008,Chinese government public information,https://lcj.yn.gov.cn/html/2026/zuixindongtai_0121/76016.html,,,雲南省林草局：千家寨古茶樹體檢,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-4D93816DBBB8B5B9,PLC-000057,admin_level,"""自治縣""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/yunnongkuanxun-new_0420/377927.html,,,雲南省農業農村廳茶區資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-D7F3EA49759FEEEA,PLC-000057,latitude,24.3828662,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716373,,,OSM relation 2716373；景東彝族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-03E1601FB7D29DCA,PLC-000057,longitude,100.8265221,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716373,,,OSM relation 2716373；景東彝族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-85931BEC8469D7D1,PLC-000057,parent_place_id,"""PLC-000008""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/yunnongkuanxun-new_0420/377927.html,,,雲南省農業農村廳茶區資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-3BA2A83321C8DC13,PLC-000057,precision,"""OSM 行政區 relation 標籤點；非縣域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716373,,,OSM relation 2716373；景東彝族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-77C5E229237A189D,PLC-000057,standard_name,"""景東彝族自治縣""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/yunnongkuanxun-new_0420/377927.html,,,雲南省農業農村廳茶區資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-AF925A3FE10FCC42,PLC-000058,admin_level,"""山脈／產業茶區""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/yunnongkuanxun-new_0420/377927.html,,,雲南省農業農村廳茶區資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-739586FDB9214512,PLC-000058,parent_place_id,"""PLC-000057""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/yunnongkuanxun-new_0420/377927.html,,,雲南省農業農村廳茶區資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-F1C835F959009681,PLC-000058,standard_name,"""無量山茶區""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/yunnongkuanxun-new_0420/377927.html,,,雲南省農業農村廳茶區資料,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-D2B74F427CCFD8BC,PLC-000059,admin_level,"""自治縣""",SRC-000006,FAO,https://www.fao.org/fileadmin/user_upload/giahs/docs/Proposal-for-Puer.pdf,,,普洱傳統茶農業系統申報文件,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-8123D16FB272F7A5,PLC-000059,latitude,23.5020342,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716374,,,OSM relation 2716374；景谷傣族彝族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-B3DA840D770AE2A0,PLC-000059,longitude,100.7110063,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716374,,,OSM relation 2716374；景谷傣族彝族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-0D60D597730BCA7A,PLC-000059,parent_place_id,"""PLC-000008""",SRC-000006,FAO,https://www.fao.org/fileadmin/user_upload/giahs/docs/Proposal-for-Puer.pdf,,,普洱傳統茶農業系統申報文件,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-3ABBD977FCC4E038,PLC-000059,precision,"""OSM 行政區 relation 標籤點；非縣域幾何中心或茶園位置""",SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2716374,,,OSM relation 2716374；景谷傣族彝族自治縣,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
PEV-SITE-CBB00112D4E23027,PLC-000059,standard_name,"""景谷傣族彝族自治縣""",SRC-000006,FAO,https://www.fao.org/fileadmin/user_upload/giahs/docs/Proposal-for-Puer.pdf,,,普洱傳統茶農業系統申報文件,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-890692E30D82D903,PLC-000060,admin_level,"""地級市""",SRC-000008,Chinese government public information,https://nync.yn.gov.cn/html/2021/guihuaxinxi_1112/381334.html,,,雲南省茶產業十四五規劃,A,2026-09-12T07:43:33+00:00,策展來源支持名稱、地理層級或包含關係；欄位採知識庫受控值，並不構成產品產地證明。
PEV-SITE-CC4E24374FAE5FA1,PLC-000060,latitude,25.1147115,SRC-000013,OpenStreetMap Nominatim,https://www.openstreetmap.org/relation/2727146,,,OSM relation 2727146；保山市,C,2026-09-12T07:43:33+00:00,公開地理資料的標籤點或代表點；不等於行政區幾何中心、茶區邊界或單一茶園位置。
